id_reclamation,id_client,date,canal,texte,satisfaction
REC-00194,CLI-00694,2025-10-29,courrier,"Coupure de courant de plusieurs heures dans le secteur Val-Nord en octobre, aucune information, c'est inadmissible pour un service essentiel.",3
REC-00195,CLI-00123,2025-03-27,email,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",3
REC-00196,CLI-00113,2026-02-11,telephone,"Ma facture de regularisation de fevrier est incomprehensible, je demande un echeancier et des explications detaillees.",2
REC-00197,CLI-00674,2024-07-29,email,"Encore une coupure cette nuit a Parc-Tertiaire, mes appareils ont ete endommages, je demande un dedommagement.",3
REC-00198,CLI-00501,2026-05-04,courrier,"Les microcoupures se multiplient depuis mai sur Val-Nord, quand le reseau sera-t-il fiabilise ?",3
REC-00199,CLI-00086,2026-01-06,courrier,"Depuis l'installation du nouveau compteur en janvier, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",3
REC-00200,CLI-00397,2024-07-17,email,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",3
REC-00201,CLI-00098,2025-03-29,telephone,"Mon dossier de raccordement est bloque depuis mars, je n'ai aucune nouvelle de vos services.",2
REC-00202,CLI-00303,2024-02-18,email,Quelle est la part d'energie verte reellement fournie sur le secteur Rives-Sud ?,2
REC-00203,CLI-00625,2024-11-14,telephone,"Mon dossier de raccordement est bloque depuis novembre, je n'ai aucune nouvelle de vos services.",3
REC-00204,CLI-00492,2025-12-24,email,"Les microcoupures se multiplient depuis decembre sur Val-Nord, quand le reseau sera-t-il fiabilise ?",3
REC-00205,CLI-00617,2024-06-16,telephone,"Coupure de courant de plusieurs heures dans le secteur Bourg-Ancien en juin, aucune information, c'est inadmissible pour un service essentiel.",3
REC-00206,CLI-00108,2024-01-29,email,"Je demande le raccordement de mon nouveau logement a Plateau-Est, quel est le delai et le cout ?",2
REC-00207,CLI-00008,2026-05-11,espace_client,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",3
REC-00208,CLI-00505,2024-03-30,courrier,"Ma facture de regularisation de mars est incomprehensible, je demande un echeancier et des explications detaillees.",3
REC-00209,CLI-00184,2024-09-27,telephone,"Je conteste ma facture de septembre, le montant de 177 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-00210,CLI-00582,2024-09-12,telephone,"Je tiens a remercier le technicien intervenu en septembre, tres professionnel et a l'ecoute.",4
REC-00211,CLI-00175,2025-06-21,courrier,"Coupure de courant de plusieurs heures dans le secteur Centre-Ville en juin, aucune information, c'est inadmissible pour un service essentiel.",2
REC-00212,CLI-00537,2024-01-21,courrier,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",3
REC-00213,CLI-00071,2026-01-22,courrier,"Je tiens a remercier le technicien intervenu en janvier, tres professionnel et a l'ecoute.",4
REC-00214,CLI-00309,2025-07-25,courrier,"Ma facture de regularisation de juillet est incomprehensible, je demande un echeancier et des explications detaillees.",2
REC-00215,CLI-00364,2026-02-02,telephone,"Le nouvel espace client est clair et pratique, bravo pour cette amelioration.",5
REC-00216,CLI-00661,2025-01-04,espace_client,"Encore une coupure cette nuit a Bourg-Ancien, mes appareils ont ete endommages, je demande un dedommagement.",3
REC-00217,CLI-00584,2025-01-11,email,"Coupure de courant de plusieurs heures dans le secteur Centre-Ville en janvier, aucune information, c'est inadmissible pour un service essentiel.",1
REC-00218,CLI-00031,2024-11-06,email,"Ma facture de regularisation de novembre est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-00219,CLI-00299,2025-10-29,email,"Ma facture de regularisation de octobre est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-00220,CLI-00344,2024-11-20,email,"Depuis l'installation du nouveau compteur en novembre, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",1
REC-00221,CLI-00347,2024-04-18,courrier,"Je demande le raccordement de mon nouveau logement a Centre-Ville, quel est le delai et le cout ?",3
REC-00222,CLI-00194,2025-01-13,email,"Probleme resolu rapidement par votre service client, je suis tres satisfait de la prise en charge.",4
REC-00223,CLI-00555,2024-10-31,courrier,"Ma facture de regularisation de octobre est incomprehensible, je demande un echeancier et des explications detaillees.",3
REC-00224,CLI-00234,2024-10-30,telephone,"Encore une coupure cette nuit a Val-Nord, mes appareils ont ete endommages, je demande un dedommagement.",1
REC-00225,CLI-00319,2024-09-07,telephone,"Ma facture de regularisation de septembre est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-00226,CLI-00241,2025-10-09,espace_client,"Encore une coupure cette nuit a Zone-Industrielle, mes appareils ont ete endommages, je demande un dedommagement.",1
REC-00227,CLI-00653,2026-03-27,courrier,"Je conteste ma facture de mars, le montant de 1148 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-00228,CLI-00071,2025-07-22,espace_client,"Coupure de courant de plusieurs heures dans le secteur Zone-Industrielle en juillet, aucune information, c'est inadmissible pour un service essentiel.",1
REC-00229,CLI-00114,2025-04-14,telephone,"Je souhaite passer a une offre d'electricite d'origine renouvelable, quelles sont vos options ?",3
REC-00230,CLI-00107,2024-10-31,email,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",4
REC-00231,CLI-00407,2024-08-12,courrier,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",3
REC-00232,CLI-00028,2024-06-30,espace_client,"Les microcoupures se multiplient depuis juin sur Val-Nord, quand le reseau sera-t-il fiabilise ?",2
REC-00233,CLI-00575,2025-01-13,espace_client,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",1
REC-00234,CLI-00357,2025-08-08,espace_client,"Depuis l'installation du nouveau compteur en aout, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",1
REC-00235,CLI-00608,2024-03-06,telephone,"Coupure de courant de plusieurs heures dans le secteur Coteaux-Ouest en mars, aucune information, c'est inadmissible pour un service essentiel.",1
REC-00236,CLI-00586,2024-01-19,courrier,"Depuis l'installation du nouveau compteur en janvier, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",1
REC-00237,CLI-00006,2025-05-27,espace_client,"Ma facture de regularisation de mai est incomprehensible, je demande un echeancier et des explications detaillees.",1
REC-00238,CLI-00494,2024-11-24,espace_client,"Encore une coupure cette nuit a Plateau-Est, mes appareils ont ete endommages, je demande un dedommagement.",2
REC-00239,CLI-00696,2025-02-04,email,"Coupure de courant de plusieurs heures dans le secteur Plateau-Est en fevrier, aucune information, c'est inadmissible pour un service essentiel.",3
REC-00240,CLI-00594,2024-01-14,espace_client,"Coupure de courant de plusieurs heures dans le secteur Zone-Industrielle en janvier, aucune information, c'est inadmissible pour un service essentiel.",3
REC-00241,CLI-00373,2024-06-02,telephone,"Depuis l'installation du nouveau compteur en juin, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",3
REC-00242,CLI-00087,2025-10-15,email,"Depuis l'installation du nouveau compteur en octobre, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",3
REC-00243,CLI-00233,2024-08-05,telephone,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",2
REC-00244,CLI-00103,2024-04-09,courrier,"Je demande le raccordement de mon nouveau logement a Zone-Industrielle, quel est le delai et le cout ?",2
REC-00245,CLI-00499,2024-07-03,courrier,"Je conteste ma facture de juillet, le montant de 778 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-00246,CLI-00554,2024-02-16,espace_client,"Les microcoupures se multiplient depuis fevrier sur Val-Nord, quand le reseau sera-t-il fiabilise ?",2
REC-00247,CLI-00260,2024-09-15,espace_client,Quelle est la part d'energie verte reellement fournie sur le secteur Rives-Sud ?,3
REC-00248,CLI-00021,2026-05-14,espace_client,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",2
REC-00249,CLI-00258,2025-03-22,telephone,"Je conteste ma facture de mars, le montant de 398 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",1
REC-00250,CLI-00202,2026-04-19,email,Pouvez-vous m'expliquer comment installer des panneaux solaires et revendre mon surplus ?,2
REC-00251,CLI-00471,2024-01-12,courrier,"Coupure de courant de plusieurs heures dans le secteur Parc-Tertiaire en janvier, aucune information, c'est inadmissible pour un service essentiel.",2
REC-00252,CLI-00405,2024-06-19,email,"Depuis l'installation du nouveau compteur en juin, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",1
REC-00253,CLI-00043,2025-04-13,telephone,"Je conteste ma facture de avril, le montant de 533 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
REC-00254,CLI-00026,2025-01-14,telephone,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",1
REC-00255,CLI-00673,2025-08-14,espace_client,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",1
REC-00256,CLI-00092,2025-10-17,telephone,"Mon dossier de raccordement est bloque depuis octobre, je n'ai aucune nouvelle de vos services.",4
REC-00257,CLI-00303,2026-04-16,telephone,"Mon dossier de raccordement est bloque depuis avril, je n'ai aucune nouvelle de vos services.",3
REC-00258,CLI-00698,2025-10-18,courrier,"Mon dossier de raccordement est bloque depuis octobre, je n'ai aucune nouvelle de vos services.",4
REC-00259,CLI-00298,2024-06-16,espace_client,"Depuis l'installation du nouveau compteur en juin, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",1
REC-00260,CLI-00567,2024-03-22,courrier,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",2
REC-00261,CLI-00540,2024-11-14,espace_client,"Je conteste ma facture de novembre, le montant de 611 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",3
REC-00262,CLI-00596,2025-06-22,espace_client,"Les microcoupures se multiplient depuis juin sur Val-Nord, quand le reseau sera-t-il fiabilise ?",2
REC-00263,CLI-00516,2025-08-14,espace_client,"Ma facture de regularisation de aout est incomprehensible, je demande un echeancier et des explications detaillees.",2
REC-00264,CLI-00064,2024-05-27,courrier,"Je conteste ma facture de mai, le montant de 219 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-00265,CLI-00015,2026-04-15,telephone,"Depuis l'installation du nouveau compteur en avril, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",3
REC-00266,CLI-00458,2025-06-27,courrier,"Je conteste ma facture de juin, le montant de 533 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-00267,CLI-00697,2026-02-08,espace_client,"Mon compteur communicant affiche un releve qui ne correspond pas a ma consommation reelle, je pense qu'il est defaillant.",3
REC-00268,CLI-00112,2026-02-20,telephone,"Coupure de courant de plusieurs heures dans le secteur Val-Nord en fevrier, aucune information, c'est inadmissible pour un service essentiel.",2
REC-00269,CLI-00105,2026-03-21,espace_client,"Mon dossier de raccordement est bloque depuis mars, je n'ai aucune nouvelle de vos services.",2
REC-00270,CLI-00536,2025-10-05,telephone,"Je conteste ma facture de octobre, le montant de 241 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-00271,CLI-00695,2025-04-17,telephone,"Je demande le raccordement de mon nouveau logement a Centre-Ville, quel est le delai et le cout ?",2
REC-00272,CLI-00209,2025-09-27,espace_client,"Encore une coupure cette nuit a Zone-Industrielle, mes appareils ont ete endommages, je demande un dedommagement.",3
REC-00273,CLI-00590,2024-05-03,email,"Je conteste ma facture de mai, le montant de 516 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-00274,CLI-00021,2025-04-15,email,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",3
REC-00275,CLI-00537,2025-10-14,email,"Coupure de courant de plusieurs heures dans le secteur Parc-Tertiaire en octobre, aucune information, c'est inadmissible pour un service essentiel.",2
REC-00276,CLI-00114,2026-01-18,telephone,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",3
REC-00277,CLI-00420,2024-12-29,telephone,"Les microcoupures se multiplient depuis decembre sur Centre-Ville, quand le reseau sera-t-il fiabilise ?",1
REC-00278,CLI-00358,2025-05-01,email,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",2
REC-00279,CLI-00385,2024-03-28,telephone,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",3
REC-00280,CLI-00539,2025-06-29,courrier,"Depuis l'installation du nouveau compteur en juin, mes index sont incoherents. Pouvez-vous envoyer un technicien ?",1
REC-00281,CLI-00245,2024-05-04,espace_client,"Je conteste ma facture de mai, le montant de 989 euros est anormalement eleve par rapport a ma consommation habituelle. Merci de verifier.",2
REC-00282,CLI-00638,2024-07-04,telephone,"Je demande le raccordement de mon nouveau logement a Centre-Ville, quel est le delai et le cout ?",4
REC-00283,CLI-00467,2025-12-11,espace_client,"Je n'ai pas donne mon accord pour la transmission de mes donnees de consommation, je m'interroge sur le respect du RGPD.",2
REC-00284,CLI-00511,2025-10-14,espace_client,"Encore une coupure cette nuit a Rives-Sud, mes appareils ont ete endommages, je demande un dedommagement.",1
REC-00285,CLI-00134,2025-08-28,telephone,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",4
REC-00286,CLI-00265,2026-04-25,espace_client,"Vous m'avez preleve deux fois ce mois-ci, je veux un remboursement rapide de ce trop-percu.",1
REC-00287,CLI-00001,2024-02-29,espace_client,Quelle est la part d'energie verte reellement fournie sur le secteur Coteaux-Ouest ?,2
REC-00288,CLI-00229,2024-05-10,telephone,"Je souhaite augmenter la puissance de mon compteur, comment proceder ?",3
REC-00289,CLI-00640,2024-06-05,courrier,"Coupure de courant de plusieurs heures dans le secteur Plateau-Est en juin, aucune information, c'est inadmissible pour un service essentiel.",3
